Struktur;Extradeck;Typ;Name;Untertyp;Zweihändig;Bedingung;Stats;CenterText;Text;Flavor_text;Stufe;Rasse;Win;Lose;Scrapped;Druck1;Druck2;Druck3;Druck4
normal;;Spell;Dehnübungen;SpellCounter;;NotBodybuilder;;;"Spiele diese Karte, wenn du eine oder mehrere Runden aussetzen musst.
Du dehnst dich währenddessen, wodurch du in deinem nächsten Zug +2/+2, für jede Runde, die du dich gedehnt hast, erhälst.";;;;;;;0;1;1;0
normal;;Spell;Earth, Wind & Fire;SpellFast;;;;;"Nur in einen Spielerkampf spielbar.
Beide Spieler werfen zusätzlich einen weiteren D6, D8 und D12.
Die Summe addieren sie zu ihrer Kampfstärke.";Manchmal muss man einfach mit Kanonen auf Spatzen schießen.;;;;;;0;1;1;0
normal;;Spell;Eigenbedarf;SpellNormal;;;;;"Erhalte das Handelsgut einer deiner eigenen Handelskarten.
Werfe dazu die Handelskarte ab.";;;;;;;0;1;1;0
normal;;Spell;Entflammt;SpellNormal;;;;;Du erhälst in diesen Kampf zusätzlich die Stärke eines D4.;Klar es ist Öl und du hast dir die Hand verbrannt, aber who cares?;;;;;;0;1;1;0
normal;;Spell;Entschädigung;SpellCounter;;;;;Wenn du eine oder mehrere Handkarten abwerfen musst, ziehst du die gleiche Mege Zauberkarten vom Stapel nach.;;;;;;;0;1;1;0
normal;;Spell;Extra Zug;SpellTrade;;;;;Der Käufer hat in seinem nächsten Zug 2 Züge hintereinander.;;;;;;;0;1;1;0
normal;;Spell;Fair Play;SpellFast;;;;;Nur vor einem Spielerkampf spielbar. In diesem Kampf können keine Zauberkarten benutzt werden.;;;;;;;0;1;1;0
normal;;Spell;Fangzähne;SpellFast;;;;;Gib einem Tier oder Vampir im Kampf +3/0.;;;;;;;0;1;1;0
normal;;Spell;Fehdenhandschuh der Bettlers;SpellNormal;;;;;"Du forderst einen anderen Spieler zum Duell heraus. Falls er ablehnt, muss er 2 Handandkarten abwerfen.
Entferne eine Zählmarke von ""Tavernenrunde"".";;;;;;;0;1;1;0
normal;;Spell;Fehdenhandschuh der Ehre;SpellNormal;;;;;"Du forderst einen anderen Spieler zum Duell heraus. Falls er ablehnt, muss er die nächste Runde aus Schade aussetzen.
Entferne eine Zählmarke von ""Tavernenrunde"".";;;;;;;0;1;1;0
normal;;Spell;Fehdenhandschuh der kämpfers;SpellNormal;;;;;"Du forderst einen anderen Spieler zum Duell heraus. Falls er ablehnt, hat er in seinem nächsten Zug -2/0.
Entferne eine Zählmarke von ""Tavernenrunde"".";;;;;;;0;1;1;0
normal;;Spell;Fehdenhandschuh eines Gläubigen;SpellNormal;;;;;"Du forderst einen anderen Spieler zum Duell heraus. Falls er ablehnt, hat er in seinem nächsten Zug Faith-1.
Entferne eine Zählmarke von ""Tavernenrunde"".";;;;;;;0;1;1;0
normal;;Spell;Feige;CharacterTrait;;;;;Wenn du ein Monsterfeld betrittst, kannst du dir das Monster vor den Kampf ansehen und dich entscheiden, ob du gegen es kämpfst oder dich auf dein ursprüngliches Feld zurückziehst. Dabei wird der Effekt des Feldes, auf das du dich zurückziehst nicht aktiviert.;Von wegen Feige, das ist ein taktischer Rückzug!;;;;;;0;1;1;0
normal;;Spell;Fluchtinstinkt;CharacterTrait;;;;;Wenn du bei Gleichstand einen Kampf verlierst, hast du +10 auf deinen Fluchtwurf.;;;;;;;0;1;1;0
normal;;Spell;Frisch geschliffene Waffen;SpellNormal;;;;;Gibt +1/0 im Kampf für jede Waffe, die du trägst.;;;;;;;0;1;1;0
normal;;Spell;Geizig;CharacterTrait;;;;;Du kannst 2 weitere Handkarten halten.;;;;;;;0;1;1;0
normal;;Spell;Gigantismus;SpellTrap;;;;;Gibt einem Monster der Stufe 4 oder niedriger +4 im Kampf.;;;;;;;0;1;1;0
normal;;Spell;Glücklicher Fund;SpellNormal;;;;;Füge die oberste Karte des Zauberkarten Ablagestapels deiner Hand hinzu.;;;;;;;0;1;1;0
normal;;Spell;Göttliche Intervention;SpellTrap;;;;;Würfel die Stärke eines Monsters mit einem D20 neu aus.;;;;;;;0;1;1;0
normal;;Spell;Göttliche Woge;SpellFast;;OnlyPrist;;;Nur in einem Spielerkampf spielbar. In diesen Kampf zählt nur das Würfelergebnis, Segen und Flüche.;;;;;;;0;1;1;0
normal;;Spell;Großer Sprung;SpellNormal;;;;;Gehe bei einem Bewegungswurf 3 Felder weiter.;;;;;;;0;1;1;0
normal;;Spell;Hochmut;CharacterTrait;;;;;"Einmal pro Runde kannst du einen Spieler aus einem höheren Areal zu einen Duell herausfordern. Falls er ablehnt, hat er im nächsten Zug Faith-1.
Aus Scham.
Wenn du dies tutst hast du diesen Zug 0/-4.";;;;;;;0;1;1;0
normal;;Spell;Hoffnung;SpellFast;;;;;Gib einem Menschen im Kampf +2/0.;;;;;;;0;1;1;0
normal;;Spell;Illegale Sportwetten;SpellTrap;;;;;Gib einem Monster im Kampf +4. Wenn das Monster den Kampf gewinnt, erhältst du eine Zauberkarte. Falls nicht, musst du alle deine Handkarten abwerfen.;;;;;;;0;1;1;0
normal;;Spell;Kampfesglück;SpellFast;;;;;"Gib einer Seite im Kampf +1/0.

Erhält zusätzlich +1/0 für jedes andere kampfesglück auf der gleichen Seite.";;;;;;;0;15;1;0
normal;;Spell;Kampfeslust;CharacterTrait;;;;;"Du kannst gegen jeden Spieler kämpfen, an dem du vorberläufst.
Dazu betrittst du das Feld, auf dem dein Gegner steht.
Wenn es ein Monster Feld ist wird es nicht ausgelöst.";;;;;;;0;1;1;0
normal;;Spell;Kassenzettel;SpellFast;;;;;Wirf zwei beliebige Handkarte ab und ziehe zwei neue nach.;Dir gefallen deine Handkarten nicht, doch welch Glück, du bist ein ordentlicher Mensch und hast jeden Bon sucher verwahrt.;;;;;;0;1;1;0
normal;;Spell;kleiner Sprung;SpellNormal;;;;;Gehe bei einem Bewegungswurf 1 Feld weiter.;;;;;;;0;1;1;0
normal;;Spell;Kommunistischer Würfel;SpellNormal;;;;;"Nach deinem Wurf zu spielen.
Für eine Runde zählt dieser für alle als ihr Würfelergebnis.";Sorgt für ein spannendes und abwechslungsreiches Spiel.;;;;;;0;1;1;0
normal;;Spell;Konter Konter;SpellCounter;;;;;Konter eine Konterzauberkarte.;;;;;;;0;1;1;0
normal;;Spell;Kopfgeld;SpellNormal;;;;;Kann nur am Ende deines Zuges gespielt werden. Setze ein Kopfgeld auf einen Spieler aus. Sollte dieser markierte Spieler von einem anderen besiegt werden, erhält der Sieger 1 Zauberkarte vom Stapel. Der markierte Spieler hingegen setzt 2 Runde aus. Bei jedem von ihm gewonnen Kampf, erhöht sich das Kopfgeld um 1 Zauberkarte.;;;;;;;0;1;1;0
normal;;Spell;Kryostase;SpellFast;;;;;"Du frierst dich selbst ein und umgehst damit allen negativen Folgen eines Kampfes.

Du bist die nächste Runde eingefroren. Während du eingefroren bist, kann dein Feld weder betreten, noch passiert werden.

Wenn du auf einem Monsterfeld stehst, kämpfst du danach erneut gegen ein Monster.";;;;;;;0;1;1;0
normal;;Spell;Kürzung des Wehretats;SpellFast;;;;;Gib einem Soldaten im Kampf -3/0.;;;;;;;0;1;1;0
normal;;Spell;Langsam geworfener Fehdenhandschuh;SpellNormal;;;;;Du forderst einen anderen Spieler zum Duell heraus. Falls er ablehnt, hat er in seinem nächsten Zug 0/-4.;;;;;;;0;1;1;0
normal;;Spell;Lernphase;SpellTrap;;;;;Ein Spieler deiner Wahl setzt diese Runde aus.;Das Jura Studium ist hart.;;;;;;0;1;1;0
normal;;Spell;Mittlerer Sprung;SpellNormal;;;;;Gehe bei einem Bewegungswurf 2 Felder weiter.;;;;;;;0;1;1;0
normal;;Spell;Monster Angriff;SpellNormal;;;;;"Ein Spieler deiner Wahl wird von einem Monster angegriffen.
Die Stufe des Monsters entspricht derjenigen des nächstliegenden Monsterfeldes.
(Bei Gleichstand darfst du entscheiden)";;;;;;;0;1;1;0
normal;;Spell;Monsterjäger;CharacterTrait;;;+1 / 0;Gegen Monster;Wenn du gegen ein Monster einen Kampf verlierst, verlierst du diese Karte.;;;;;;;0;1;1;0
normal;;Spell;Monsterjagt;SpellFast;;;;;"Gib einem Ungeheuer im Kampf -2.
Es hat stattdessen -3, wenn ""Verwundet"" im Ablagestapel liegt.";;;;;;;0;1;1;0
normal;;Spell;Monsterkatapult;SpellTrap;;;;;"Ein ""Lebender Stein"" der Stufe 4 tritt dem Kampf bei (Extra Deck).
(Du kämpfst gegen beide zusammen. Sie haben die Summe ihrer Stärke, Typ, Effekt, Win und Lose Eigenschaften).";;;;;;;0;1;1;0
normal;;Spell;Mundgeruch;SpellNormal;;;;;Du kannst vor einen Gegner Typ Mensch, Vampir oder Tier sofort fliehen (gehe dazu 1 Feld zurück).;Du riechst nicht, du stinkst!;;;;;;0;1;1;0
normal;;Spell;Namenloser Held;SpellFast;;;;;"Nur in einen Spielerkampf spielbar.
In diesem Kampf zählen nur die Augen der Würfel.

Du würfelst mit einem D4 und dein Gegner mit einem D6, bei Gleichstand gewinnst du!";;;;;;;0;1;1;0
normal;;Spell;Packt mit dem Teufel;SpellNormal;;;;;"Erhalte in diesen Kampf +4/0.
Du hast dafür in deinem nächsten Kampf -4/0.";;;;;;;0;1;1;0
normal;;Spell;Papiere fälschen;SpellNormal;;;;;Lege oder entferne bis zu 2 Zählmarken auf eine/von einer Karte.;;;;;;;0;1;1;0
normal;;Spell;Protein Shake;SpellNormal;;OnlyBodybuilder;+6 / 0;Im Kampf;;;;;;;;0;1;1;0
normal;;Spell;Rauch Granate;SpellFast;;;;;Du erhälst in diesen Kampf +8 auf deinem Fluchtwurf.;;;;;;;0;1;1;0
normal;;Spell;Rückerstattung;SpellFast;;;;;Wenn du eine Zauberkarte benutzt, fügst du sie wieder deiner Hand hinzu, anstatt sie abzuwerfen.;;;;;;;0;1;1;0
normal;;Spell;Schatten;SpellFast;;;;;"Spiele diese Karte, wenn ein Spieler ein Monsterfeld betritt.
Das Monster wird für die Dauer des Kampfes nicht aufgedeckt, sondern erst am Ende.";;;;;;;0;1;1;0
normal;;Spell;Schnelles Gebet;SpellNormal;;;;;"Ziehe 1 Segens Karte.
Ziehe stattdessen 2 Segen, wenn du Priester bist.";;;;;;;0;1;1;0
normal;;Spell;Schwächeanfall;SpellTrap;;;;;"Gib einem Spieler im Kampf -2/0.
Sollte er ein Bodybuilder sein, erhält er stattdessen -3/0.";;;;;;;0;1;1;0
normal;;Spell;Showdown;SpellFast;;;;;"Nur vor einem Duell spielbar.
Der Verlierer des Kampfes darf bei seinen nächsten Bewegungswurf keinen Würfel benutzen.
Er läuft nur mit seiner Ausrüstung.";;;;;;;0;1;1;0
normal;;Spell;Sprint;SpellNormal;;;;;Diese Runde läufst du dein komplettes Würfelergebnis aus, solange du alle Monsterkämpfe auf deinem Weg gewinnst.;;;;;;;0;1;1;0
normal;;Spell;Stolpern;SpellCounter;;;;;Wenn jemand versucht zu fliehen, scheitert der Fluchtversuch.;;;;;;;0;1;1;0
normal;;Spell;Streitlustig;CharacterTrait;;;;;Einmal pro Runde kannst du gegen einen Spieler 2 Felder vor oder hinter dir kämpfen.;;;;;;;0;1;1;0
normal;;Spell;Stürmisch;CharacterTrait;;;-1 / +3;;;;;;;;;0;1;1;0
normal;;Spell;Sturz eines Gottes;SpellFast;;;;;Gib einem Gott im Kampf -4/0.;;;;;;;0;1;1;0
normal;;Spell;Trampolin;SpellNormal;;;;;"Wenn ein anderer Spieler maximal 4 Felder vor oder hinter dir steht, kannst du zum Duell auf sein Feld springen und erhälst in diesem Kampf +1/0.
(Du kannst dabei selbst über Monsterfelder springen)";;;;;;;0;1;1;0
normal;;Spell;Trick 17;SpellFast;;;;"Gib einer Seite im
Kampf +2/0";;Weiteraus cooler als Trick 16.;;;;;;0;1;1;0
normal;;Spell;Überlegenheit;SpellFast;;;;;Gib einem Gott im Kampf +3/0.;;;;;;;0;1;1;0
normal;;Spell;Umkleide;SpellFast;;;;;Du kannst deine Klasse wechseln.;Endlich kannst du dich ohne Scham umziehen.;;;;;;0;1;1;0
normal;;Spell;Umleitung;SpellTrap;;;;;Wenn ein Spieler an eine Weggabelung kommt, kannst du entscheiden welche Abzweigung er zu nehmen hat.;;;;;;;0;1;1;0
normal;;Spell;Unglück;SpellFast;;;;;Ein Spieler deiner Wahl zieht einen Fluch in diesem Kampf.;;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbare Kiste;SpellTrade;;;;;"Der Käufer erhält ""Todesnebel"" (Extra Deck).";;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbare Rüstung;SpellTrade;;;;;"Der Käufer bekommt ""Havels Rüstung"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbare Schuhe;SpellTrade;;;;;"Der Käufer bekommt ""Havels Schuhe"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbarer Helm;SpellTrade;;;;;"Der Käufer bekommt ""Havels Helm"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbares Amulett;SpellTrade;;;;;"Der Käufer bekommt ""Havels Amulett"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Spell;Unidentifizierbares Schwert;SpellTrade;;;;;"Der Käufer bekommt ""Havels Zweihändler"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Spell;Verstärkung für die Armee;SpellFast;;;;;"Gib einem Soldaten im Kampf +3/0.
Gib ihm stattdessen +5, wenn es der ""Einsamer Krieger"" ist.";;;;;;;0;1;1;0
normal;;Spell;Vertrag in doppelter Ausführung;SpellNormal;;OnlyBureaucratLobbyist;;;Durchsuche den Ablagestapel nach einer Handelskarte deiner Wahl und füge sie deiner hand hinzu.;;;;;;;0;1;1;0
normal;;Spell;Verwundet;SpellFast;;;;;"Gib einem Ungeheuer im Kampf -2.
Es hat stattdessen -3, wenn ""Monsterjagt"" im Ablagestapel liegt.";;;;;;;0;1;1;0
normal;;Spell;Verzweiflung;SpellFast;;;;;Gib einem Menschen im Kampf -2/0.;;;;;;;0;1;1;0
normal;;Spell;Vollmond;SpellFast;;;;;"Gib einem Ungeheuer im Kampf +2.
Es hat stattdessen +3, wenn ""Blutmond"" im Ablagestapel liegt.";;;;;;;0;1;1;0
normal;;Spell;Weihwasser;SpellFast;;;;"Gib einem Vampir im
Kampf -4/0";;;;;;;;0;1;1;0
normal;;Spell;Zornig;CharacterTrait;;;;;"Lege eine Zählmarke auf diese Karte für jeden Kampf mit einen anderen Spieler, den du verlierst.
(Merfachkämpfe die du nicht gewinnst zählen als verlorende Kämpfe)
Entferne alle Zählmarken von dieser Karte, um in einem Duell +1/0 für jede Zählmarke zu erhalten.";;;;;;;0;1;1;0
normal;;Spell;Zwei gegen einen;SpellTrap;;;;;Gib einem Spieler im Spielerkampf -3/0.;;;;;;;0;1;1;0
normal;;Spell;Raubüberfall;SpellNormal;;;;;"Nur im Duell Spielbar.
Du erhälst -5/0 in diesen Kampf.
Wenn du den Kampf gewinnst erhälst du alle “Ehre” deines Gegeners (Maximal 5)";;;;;;;0;1;1;0
normal;;Spell;Gutes Aussehen;SpellNormal;;;;;Ein Begleiter kosted beim kauf 2 Ehre weniger.;;;;;;;0;1;1;0
normal;TRUE;Spell;Blutrausch;SpellFast;;;;;Gib einem Vampir im Kampf +4/0.;;;;;;;0;1;1;0
normal;TRUE;Spell;Entkräftigt;SpellNormal;;;;;"Nur am Ende deines Zuges spielbar.
Alle anderen Spieler haben bis zum Anfang deiner nächsten Zuges 0/-3.";;;;;;;0;1;1;0
normal;TRUE;Spell;Flasche Dämonenfeuer;SpellFast;;;;;Gib einem Ungeheuer im Kampf -4.;;;;;;;0;1;1;0
normal;TRUE;Spell;Geisterwanderer;SpellNormal;;;;;Füge eine Ausrüstungskarte vom Ablagestapel deiner Hand hinzu.;Der Sieg über den großen Schamnen hat dich zum Kontakt mit den Ahnen befähigt. Er verleiht dir in die Vergangenheit zu greifen.;;;;;;0;1;1;0
normal;TRUE;Spell;Große Matrjoschka;SpellNormal;;;;;"Du erhälst im Kampf +3/0.
Füge ""Mittlere Matrjoschka"" deiner Hand hinzu (Extra Deck).";;;;;;;0;1;1;0
normal;TRUE;Spell;Hasenpfote;SpellNormal;;;;;"Nur vor einen Kampf spielbar. (Bevor Karten aufgedeckt werden)
Du erhälst in diesen Kampf +10 auf deinen Fluchtwurf.
";;;;;;;0;1;1;0
normal;TRUE;Spell;Irrlicht;SpellTrap;;;;;Nur am Anfang eines Zuges eines anderen Spielers spielbar. Dieser läuft diesen Zug den Weg deiner Wahl.;;;;;;;0;1;1;0
normal;TRUE;Spell;Kleine Matrjoschka;SpellNormal;;;;;Du erhälst im Kampf +1/0.;;;;;;;0;1;1;0
normal;TRUE;Spell;Kriegsgesang;SpellTrap;;;;;Nur am Ende deines Zuges spielbar. Alle Monster haben bis zum Anfang deines nächsten Zuges +3.;;;;;;;0;1;1;0
normal;TRUE;Spell;Mittlere Matrjoschka;SpellNormal;;;;;"Du erhälst im Kampf +2/0.
Füge ""Kleine Matrjoschka"" deiner Hand hinzu (Extra Deck).";;;;;;;0;1;1;0
normal;TRUE;Spell;Todesnebel;SpellNormal;;;;;"Gewinne sofort den Kampf gegen ein Monster.

Nicht auf dem letzten Feld spielbar.";;;;;;;0;1;1;0
normal;TRUE;Spell;Totem;SpellNormal;;;;;Wenn du einen Kampf gegen ein Monster verlierst, kannst du das Totem beschwören, um den Lose auf einen anderen Spieler zu lenken.;;;;;;;0;1;1;0
normal;TRUE;Spell;Unsterblich;SpellNormal;;;;;"Wenn du einen Kampf verlierst, kannst du allen negativen Folgen des Kampfes entgehen (kein Lose).
Du kannst das Monster passieren oder nächste Runde erneut gegen ein Monster auf diesen Feld kämpfen.";;;;;;;0;1;1;0
normal;TRUE;Equipment3;Verflucht;Artifact;;;;;"Werfe diese Karte ab um einem Spieler im Kampf gegen ""Apokalyptischer Reiter – Tod"" -4 oder den ""Tod"" -4/0 in einen Kampf zu geben.";;;;;;;0;1;1;0
normal;TRUE;Spell;Vogel der Stiehlt;SpellTrap;;;;;"Du setzt deinen treuen Begleiter darauf an einen Gegenstand deiner Wahl von deinem Mitspieler zu stehlen.
Dieser dumme Vodel bringt ihn aber nicht zu dir, sondern zum Pissbaum.";Wie ein Blitz schlägt es von oben auf dich herab und hinterlässt dich… BERAUBT.;;;;;;0;1;1;0
normal;TRUE;Spell;Wiederkehrender Albtraum;SpellFast;;;;;"Gib einem Spieler im Duell -1/0.

Füge diese Karte am Ende des Kampfes wieder deiner Hand hinzu (bevor du im Duell beklaut wirst). Auch wenn sie gekontert wurde.

Nur einmal pro Runde nutzbar.";;;;;;;0;1;1;0
normal;TRUE;Spell;Cocktail des Molotows;SpellFast;;;+2 / 0;;"Nur in einem Spielerkampf zu spielen.
Die Rüstung eines Gegners verbrennt sofort.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Bananenweizen;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler im letzten Areal haben bis Ende ihrer nächsten Runde +2/2.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Butterbier;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler im letzten Areal erhalten 4 Zauberkaten.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Feuerwasser;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Schließe alle offenen Katastrophen und öffne 3 neue.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Pangalaktischer Donnergurgler;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler im ersten Areal haben bis Ende ihrer nächsten Runde 0/-4.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Quecksilber;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Der letzte Spieler wird von einem Werwolf gebissen.
Er erhält ""Lykanthropie"" (Extra Deck).

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Rattengift;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.

Alle Spieler im führenden Areal erhalten ""Pest"" (Extra Deck)";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Super Dry Gin;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Der führende Spieler erhält ""Ausgehungert"" (Extra Deck).

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Weihwasser;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler im letzten Areal haben bis Ende ihrer nächsten Runde Faith+2.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;;Tavern;Eine Runde Gammel Dansk;Tavern;;;;;"Alle Spieler können miteinander handeln und Karten aus- und abrüsten.

Alle Spieler im führenden Areal haben bis Ende ihrer nächsten Runde 0/-1 für jede Karte die sie auf der Hand halten.

Alle Spieler kämpfen gegeneinander. Alle Erhalten einen Ehrenmarker für jeden besiegten Gegner.";;;;;;;0;1;1;0
normal;TRUE;Companion;Marius der Verschlissene;Companion;;;+4 / 0;;Hat stattdessen +8/0 gegen Skelettkkrieger und dem Skelettkönig.;"Er diente schon unter den Blutmagiern im großen Nekormantenkieg.
Man erzählt sich, dass Skelette mit eigenem Willen zuvor selber Nekromanten waren, die sich geweigert haben zu sterben und angefangen haben sich selbst zu totenbändigen.";;;;;;0;1;1;0
normal;;Spell;Heiliger Würfel Primus;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 1 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;TRUE;Spell;Heiliger Würfel Secundus;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 2 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;;Spell;Heiliger Würfel Tertium;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 3 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;TRUE;Spell;Heiliger Würfel Quartus;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 4 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;;Spell;Heiliger Würfel Quintus;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 5 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;TRUE;Spell;Heiliger Würfel Tandem;SpellFast;;;;;Du kannst diese Karte jederzeit spielen, um ein beliebiges Würfelergebnis auf 6 zu ändern. Kann nicht gekontert werden.;;;;;;;0;1;1;0
normal;;Class;Wanderer;Class;;;;;Diese Klasse ist nicht am Anfang des Spieles wählbar, sondern wird dem Spieler gegeben der verspätet am Spiel teilnimmt. Erhalte “Ritualwerkzeuge”, “Wanderers Segen”, “Rauschmittel eines fremden Landes”, “Wüstengewand”, “Versiegelte Urne”, “Des wanderers Gedanken” und “Händler aus einen fernen Lande” (Extra Deck);;;;;;;0;1;1;0
normal;TRUE;Library;Wanderers Segen;Attribute;;;Faith+1;Exportgut;;;;;;;;0;1;1;0
normal;TRUE;Library;Rauschmittel eines fremden Landes;Attribute;;;+1 / 0;Exportgut;;;;;;;;0;1;1;0
normal;TRUE;Equipment2;Wüstengewand;Armor;;;+2 / +2;Exportgut;Du bist immun gegen “Treibsand”;Lässt sich perfekt über jede andere Rüstung tragen.;;;;;+ 2 / +2;0;1;1;0
normal;TRUE;Equipment3;Ritualwerkzeuge;Artifact;;;;Exportgut;Werfe einen Ausrüstungsgegenstand aus deiner Hand ab um einen neuen zu ziehe, dessen Wertigkeit genau eine Stufe höher ist.;Werft Silber zu Gold, wenn ihr es wollt.;;;;;;0;1;1;0
normal;TRUE;Equipment3;Versiegelte Urne;Artifact;;;;Exportgut;Ziehe Zauberkarten bis deine Hand voll ist;;;;;;;0;1;1;0
normal;TRUE;Library;Des wanderers Gedanken;;;;;;"Hilfskarte:
Überleg dir gut welche Gegenstände du verkaufst und welchen du am ende für dich behalten willst.
Es ist manchmal auch der richtige Weg die Exportgüter lieber verfallen zu lassen als sie unvorrteilhaft einzutauschen.
So ist es vielleicht ratsam fast keine zu handeln wenn das Spiel erst vor kurzen begonnen hat und viele wenn das Spiel bereits weiter fortgeschritten ist.";;;;;;;0;1;1;0
normal;TRUE;Library;Händler aus einen fernen Lande;;;;;;"Du trittst gemäß der Sitzreinfolge dem Spiel bei. Am Anfang deiner ersten Runde handel alle Spieler miteinder.
Am ende der Handelsrunde musst du alle bis auf ein Exportgut abwerfen.
Erhalte den gewinn dieses Exportgutes für dich selbst.";;;;;;;0;1;1;0
monster;;Action;Verlassenes Alchemielabor;;;;;;"Ein Skelett greift dich an!
Es hat +1, für jeden ""Skelettkrieger"" auf dem Ablagestapel.

Diese Karte wird nach den Kampf auf den Tier 4 Ablagestapel gelegt und zählt dort als ""Skelettkrieger""";;19;Monster;Ziehe “Wandernde Truhe” (Extra Deck);Werfe zwei Handkarten ab.;;0;1;1;0
normal;TRUE;Companion;Wandernde Truhe;Companion;;;0 / +7;;;Sie liebt es all dein Müll für dich zu tragen.;;;;;;0;1;1;0
normal;TRUE;Equipment1;Zwiebel;Artifact;;;;;Du bist immun gegen “Pest”;;;;;;;0;1;1;0
normal;TRUE;Spell;Der wahre Name eines vergessenden Gottes;SpellNormal;;;;;"Ziehe 4 Segen.
Werfe diese Karte zusammen mit ""Jungfreuliche Erde"" und ""Klares Wasser"" von deiner Hand ab um ""Golem Begleiter"" (Extra Deck) zu ziehen.";;;;;;;0;1;1;0
normal;TRUE;Spell;Jungfreuliche Erde;SpellFast;;;;;"Gebe einen Gott oder Vampier -4 im Kampf.
Werfe diese Karte zusammen mit ""Der wahre Name eines vergessenden Gottes"" und ""Klares Wasser"" von deiner Hand ab um ""Golem Begleiter"" (Extra Deck) zu ziehen ";;;;;;;0;1;1;0
normal;TRUE;Spell;Klares Wasser;SpellFast;;;;;"Ändere einen beliebiegen Würfelwurf zu einen D12 Würfelwurf.
Werfe diese Karte zusammen mit ""Der wahre Name eines vergessenden Gottes"" und ""Jungfreuliche Erde"" von deiner Hand ab um ""Golem Begleiter"" (Extra Deck) zu ziehen";;;;;;;0;1;1;0
normal;TRUE;Companion;Golem Begleiter;Companion;;;+10 / 0;;Du musst in jeden Kampf gegen ein Monster eine “Ehre” abwerfen damit der “Golem Begleiter” dich bei den Kampf unterstürtzt.;Er freut sich deinen Team beizutreten und frisst aus Dankbarkeit deinen alten Begleiter auf.;;;;;;0;1;1;0
normal;;Spell;Elixier des Öls;Elixier;;;;;"Alchemie:
Sollten 2 oder mehr Elixiere auf der gleichen Seite ausliegen gibt diese Karte einer Seite einen Kampfbonus eines D4.
Werfe einen zweiten D4 wenn eins der anderen Elixiere das Elixiere des Feuers ist.";;;;;;;3;3;1;0
